SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jun 01 00:00:0 VET 2014
User: Dark
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: HR4C5177
Integration Time (usec): 25000 (HR4C5177)
Spectra Averaged: 1 (HR4C5177)
Boxcar Smoothing: 0 (HR4C5177)
Correct for Electrical Dark: No (HR4C5177)
Strobe/Lamp Enabled: No (HR4C5177)
Correct for Detector Non-linearity: No (HR4C5177)
Correct for Stray Light: No (HR4C5177)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
354.39	733.00
354.43	733.00
354.47	743.00
354.51	742.00
354.55	748.00
354.59	753.00
354.63	739.00
354.67	722.00
354.72	748.00
354.76	744.00
354.80	750.00
354.84	718.00
354.88	738.00
354.92	728.00
354.96	722.00
355.00	742.00
355.04	744.00
355.08	753.00
355.12	738.00
355.17	732.00
355.21	731.00
355.25	741.00
355.29	736.00
355.33	734.00
355.37	739.00
355.41	730.00
355.45	732.00
355.49	736.00
355.53	744.00
355.57	735.00
355.62	738.00
355.66	738.00
355.70	742.00
355.74	743.00
355.78	737.00
355.82	730.00
355.86	738.00
355.90	730.00
355.94	735.00
355.98	727.00
356.02	743.00
356.07	743.00
356.11	736.00
356.15	738.00
356.19	733.00
356.23	746.00
356.27	735.00
356.31	735.00
356.35	751.00
356.39	749.00
356.43	733.00
356.47	735.00
356.51	733.00
356.56	736.00
356.60	724.00
356.64	730.00
356.68	732.00
356.72	744.00
356.76	736.00
356.80	746.00
356.84	738.00
356.88	743.00
356.92	741.00
356.96	720.00
357.00	726.00
357.05	751.00
357.09	738.00
357.13	740.00
357.17	745.00
357.21	743.00
357.25	744.00
357.29	729.00
357.33	740.00
357.37	739.00
357.41	743.00
357.45	740.00
357.49	725.00
357.54	730.00
357.58	751.00
357.62	743.00
357.66	739.00
357.70	743.00
357.74	730.00
357.78	734.00
357.82	736.00
357.86	746.00
357.90	734.00
357.94	746.00
357.98	744.00
358.03	727.00
358.07	724.00
358.11	725.00
358.15	745.00
358.19	732.00
358.23	745.00
358.27	744.00
358.31	736.00
358.35	740.00
358.39	738.00
358.43	737.00
358.47	731.00
358.51	744.00
358.56	734.00
358.60	728.00
358.64	741.00
358.68	738.00
358.72	746.00
358.76	739.00
358.80	740.00
358.84	730.00
358.88	736.00
358.92	733.00
358.96	738.00
359.00	741.00
359.04	730.00
359.08	739.00
359.13	736.00
359.17	732.00
359.21	747.00
359.25	736.00
359.29	749.00
359.33	735.00
359.37	751.00
359.41	749.00
359.45	740.00
359.49	740.00
359.53	754.00
359.57	732.00
359.61	749.00
359.66	744.00
359.70	730.00
359.74	726.00
359.78	745.00
359.82	742.00
359.86	735.00
359.90	730.00
359.94	747.00
359.98	736.00
360.02	734.00
360.06	738.00
360.10	753.00
360.14	726.00
360.18	742.00
360.22	744.00
360.27	735.00
360.31	739.00
360.35	740.00
360.39	737.00
360.43	740.00
360.47	732.00
360.51	726.00
360.55	745.00
360.59	752.00
360.63	721.00
360.67	732.00
360.71	733.00
360.75	742.00
360.79	730.00
360.83	744.00
360.88	746.00
360.92	736.00
360.96	734.00
361.00	725.00
361.04	737.00
361.08	729.00
361.12	731.00
361.16	741.00
361.20	733.00
361.24	730.00
361.28	731.00
361.32	727.00
361.36	733.00
361.40	741.00
361.44	736.00
361.48	738.00
361.53	737.00
361.57	730.00
361.61	734.00
361.65	745.00
361.69	742.00
361.73	744.00
361.77	724.00
361.81	736.00
361.85	738.00
361.89	728.00
361.93	726.00
361.97	741.00
362.01	745.00
362.05	738.00
362.09	734.00
362.13	746.00
362.17	736.00
362.22	741.00
362.26	735.00
362.30	746.00
362.34	737.00
362.38	726.00
362.42	721.00
362.46	742.00
362.50	739.00
362.54	741.00
362.58	734.00
362.62	739.00
362.66	739.00
362.70	748.00
362.74	736.00
362.78	739.00
362.82	730.00
362.86	743.00
362.91	743.00
362.95	728.00
362.99	726.00
363.03	743.00
363.07	731.00
363.11	737.00
363.15	738.00
363.19	733.00
363.23	734.00
363.27	753.00
363.31	748.00
363.35	733.00
363.39	735.00
363.43	739.00
363.47	743.00
363.51	729.00
363.55	745.00
363.59	736.00
363.63	739.00
363.68	734.00
363.72	740.00
363.76	743.00
363.80	728.00
363.84	745.00
363.88	733.00
363.92	736.00
363.96	736.00
364.00	745.00
364.04	734.00
364.08	734.00
364.12	744.00
364.16	749.00
364.20	735.00
364.24	728.00
364.28	743.00
364.32	729.00
364.36	729.00
364.40	724.00
364.44	728.00
364.48	747.00
364.53	736.00
364.57	730.00
364.61	723.00
364.65	740.00
364.69	735.00
364.73	738.00
364.77	733.00
364.81	726.00
364.85	737.00
364.89	738.00
364.93	728.00
364.97	743.00
365.01	739.00
365.05	754.00
365.09	733.00
365.13	735.00
365.17	727.00
365.21	725.00
365.25	728.00
365.29	735.00
365.33	731.00
365.37	743.00
365.41	753.00
365.46	742.00
365.50	732.00
365.54	732.00
365.58	737.00
365.62	729.00
365.66	741.00
365.70	717.00
365.74	740.00
365.78	742.00
365.82	731.00
365.86	730.00
365.90	735.00
365.94	746.00
365.98	740.00
366.02	736.00
366.06	751.00
366.10	732.00
366.14	745.00
366.18	727.00
366.22	725.00
366.26	730.00
366.30	729.00
366.34	740.00
366.38	748.00
366.42	750.00
366.47	735.00
366.51	744.00
366.55	731.00
366.59	728.00
366.63	738.00
366.67	748.00
366.71	739.00
366.75	743.00
366.79	731.00
366.83	733.00
366.87	744.00
366.91	752.00
366.95	743.00
366.99	730.00
367.03	748.00
367.07	730.00
367.11	734.00
367.15	732.00
367.19	728.00
367.23	725.00
367.27	753.00
367.31	730.00
367.35	736.00
367.39	738.00
367.43	736.00
367.47	732.00
367.51	749.00
367.55	730.00
367.59	725.00
367.63	730.00
367.68	739.00
367.72	730.00
367.76	736.00
367.80	722.00
367.84	725.00
367.88	724.00
367.92	737.00
367.96	748.00
368.00	746.00
368.04	733.00
368.08	728.00
368.12	733.00
368.16	729.00
368.20	731.00
368.24	723.00
368.28	736.00
368.32	734.00
368.36	729.00
368.40	716.00
368.44	740.00
368.48	742.00
368.52	741.00
368.56	740.00
368.60	735.00
368.64	730.00
368.68	740.00
368.72	733.00
368.76	736.00
368.80	735.00
368.84	727.00
368.88	731.00
368.92	730.00
368.96	721.00
369.00	739.00
369.04	736.00
369.08	753.00
369.12	735.00
369.17	740.00
369.21	727.00
369.25	738.00
369.29	733.00
369.33	733.00
369.37	736.00
369.41	728.00
369.45	735.00
369.49	739.00
369.53	742.00
369.57	731.00
369.61	744.00
369.65	733.00
369.69	730.00
369.73	734.00
369.77	724.00
369.81	743.00
369.85	733.00
369.89	737.00
369.93	734.00
369.97	741.00
370.01	740.00
370.05	749.00
370.09	734.00
370.13	742.00
370.17	730.00
370.21	732.00
370.25	734.00
370.29	740.00
370.33	737.00
370.37	741.00
370.41	747.00
370.45	721.00
370.49	742.00
370.53	737.00
370.57	725.00
370.61	730.00
370.65	734.00
370.69	731.00
370.73	735.00
370.77	749.00
370.81	736.00
370.85	748.00
370.89	723.00
370.93	725.00
370.97	735.00
371.01	721.00
371.05	735.00
371.09	729.00
371.13	744.00
371.17	742.00
371.21	746.00
371.25	739.00
371.29	730.00
371.33	747.00
371.37	742.00
371.41	738.00
371.45	734.00
371.49	737.00
371.54	738.00
371.58	730.00
371.62	735.00
371.66	731.00
371.70	734.00
371.74	730.00
371.78	729.00
371.82	738.00
371.86	740.00
371.90	742.00
371.94	741.00
371.98	739.00
372.02	733.00
372.06	738.00
372.10	733.00
372.14	725.00
372.18	746.00
372.22	766.00
372.26	724.00
372.30	723.00
372.34	729.00
372.38	742.00
372.42	740.00
372.46	722.00
372.50	732.00
372.54	748.00
372.58	748.00
372.62	758.00
372.66	725.00
372.70	739.00
372.74	748.00
372.78	739.00
372.82	755.00
372.86	743.00
372.90	738.00
372.94	737.00
372.98	744.00
373.02	741.00
373.06	726.00
373.10	743.00
373.14	735.00
373.18	739.00
373.22	740.00
373.26	736.00
373.30	731.00
373.34	733.00
373.38	738.00
373.42	731.00
373.46	730.00
373.50	728.00
373.54	719.00
373.58	732.00
373.62	726.00
373.66	742.00
373.70	730.00
373.74	726.00
373.78	733.00
373.82	749.00
373.86	740.00
373.90	744.00
373.94	737.00
373.98	734.00
374.02	733.00
374.06	739.00
374.10	746.00
374.14	734.00
374.18	738.00
374.22	742.00
374.26	746.00
374.30	753.00
374.34	752.00
374.38	728.00
374.42	733.00
374.46	740.00
374.50	741.00
374.54	734.00
374.58	730.00
374.62	752.00
374.66	749.00
374.70	729.00
374.74	727.00
374.78	742.00
374.82	734.00
374.86	743.00
374.90	746.00
374.94	743.00
374.98	738.00
375.02	737.00
375.06	736.00
375.10	735.00
375.14	750.00
375.18	747.00
375.22	731.00
375.26	746.00
375.30	725.00
375.34	738.00
375.38	737.00
375.42	730.00
375.46	745.00
375.50	753.00
375.54	733.00
375.58	742.00
375.62	739.00
375.66	741.00
375.70	720.00
375.74	727.00
375.78	734.00
375.82	745.00
375.85	732.00
375.89	728.00
375.93	737.00
375.97	738.00
376.01	737.00
376.05	737.00
376.09	730.00
376.13	732.00
376.17	730.00
376.21	753.00
376.25	747.00
376.29	741.00
376.33	734.00
376.37	734.00
376.41	723.00
376.45	744.00
376.49	743.00
376.53	742.00
376.57	722.00
376.61	730.00
376.65	739.00
376.69	741.00
376.73	720.00
376.77	726.00
376.81	727.00
376.85	726.00
376.89	731.00
376.93	727.00
376.97	729.00
377.01	728.00
377.05	743.00
377.09	741.00
377.13	726.00
377.17	744.00
377.21	733.00
377.25	742.00
377.29	741.00
377.33	791.00
377.37	739.00
377.41	740.00
377.45	748.00
377.49	741.00
377.53	735.00
377.57	738.00
377.61	743.00
377.65	745.00
377.69	734.00
377.73	726.00
377.77	736.00
377.81	723.00
377.85	723.00
377.89	733.00
377.93	756.00
377.97	735.00
378.01	740.00
378.05	745.00
378.09	735.00
378.13	748.00
378.16	745.00
378.20	741.00
378.24	725.00
378.28	737.00
378.32	736.00
378.36	739.00
378.40	741.00
378.44	738.00
378.48	734.00
378.52	745.00
378.56	741.00
378.60	731.00
378.64	738.00
378.68	745.00
378.72	736.00
378.76	724.00
378.80	739.00
378.84	744.00
378.88	744.00
378.92	752.00
378.96	741.00
379.00	751.00
379.04	733.00
379.08	735.00
379.12	739.00
379.16	733.00
379.20	728.00
379.24	738.00
379.28	745.00
379.32	738.00
379.36	736.00
379.40	727.00
379.44	743.00
379.48	727.00
379.52	727.00
379.56	740.00
379.60	733.00
379.63	737.00
379.67	738.00
379.71	743.00
379.75	751.00
379.79	725.00
379.83	729.00
379.87	737.00
379.91	743.00
379.95	749.00
379.99	743.00
380.03	734.00
380.07	721.00
380.11	735.00
380.15	724.00
380.19	738.00
380.23	736.00
380.27	741.00
380.31	741.00
380.35	729.00
380.39	736.00
380.43	754.00
380.47	754.00
380.51	714.00
380.55	727.00
380.59	741.00
380.63	733.00
380.67	740.00
380.71	737.00
380.75	732.00
380.79	725.00
380.82	734.00
380.86	734.00
380.90	743.00
380.94	748.00
380.98	740.00
381.02	746.00
381.06	736.00
381.10	737.00
381.14	737.00
381.18	738.00
381.22	733.00
381.26	720.00
381.30	732.00
381.34	732.00
381.38	738.00
381.42	743.00
381.46	730.00
381.50	750.00
381.54	721.00
381.58	737.00
381.62	742.00
381.66	747.00
381.70	738.00
381.74	724.00
381.78	719.00
381.81	733.00
381.85	721.00
381.89	722.00
381.93	742.00
381.97	750.00
382.01	739.00
382.05	741.00
382.09	728.00
382.13	740.00
382.17	723.00
382.21	728.00
382.25	734.00
382.29	722.00
382.33	733.00
382.37	728.00
382.41	741.00
382.45	735.00
382.49	747.00
382.53	736.00
382.57	737.00
382.61	720.00
382.65	738.00
382.68	731.00
382.72	728.00
382.76	745.00
382.80	736.00
382.84	730.00
382.88	717.00
382.92	728.00
382.96	750.00
383.00	751.00
383.04	738.00
383.08	741.00
383.12	731.00
383.16	735.00
383.20	759.00
383.24	752.00
383.28	739.00
383.32	735.00
383.36	738.00
383.40	735.00
383.44	742.00
383.48	746.00
383.51	738.00
383.55	729.00
383.59	730.00
383.63	726.00
383.67	737.00
383.71	739.00
383.75	736.00
383.79	744.00
383.83	740.00
383.87	737.00
383.91	737.00
383.95	736.00
383.99	722.00
384.03	731.00
384.07	739.00
384.11	741.00
384.15	725.00
384.19	735.00
384.23	729.00
384.26	740.00
384.30	734.00
384.34	734.00
384.38	739.00
384.42	734.00
384.46	724.00
384.50	731.00
384.54	738.00
384.58	743.00
384.62	757.00
384.66	731.00
384.70	743.00
384.74	742.00
384.78	736.00
384.82	736.00
384.86	744.00
384.90	717.00
384.93	741.00
384.97	741.00
385.01	738.00
385.05	724.00
385.09	741.00
385.13	743.00
385.17	746.00
385.21	730.00
385.25	731.00
385.29	743.00
385.33	738.00
385.37	743.00
385.41	750.00
385.45	746.00
385.49	744.00
385.53	743.00
385.57	746.00
385.60	726.00
385.64	717.00
385.68	724.00
385.72	731.00
385.76	724.00
385.80	729.00
385.84	730.00
385.88	734.00
385.92	735.00
385.96	742.00
386.00	736.00
386.04	740.00
386.08	719.00
386.12	734.00
386.16	730.00
386.19	731.00
386.23	725.00
386.27	730.00
386.31	731.00
386.35	731.00
386.39	735.00
386.43	744.00
386.47	732.00
386.51	739.00
386.55	719.00
386.59	739.00
386.63	728.00
386.67	747.00
386.71	737.00
386.75	734.00
386.78	723.00
386.82	746.00
386.86	744.00
386.90	749.00
386.94	741.00
386.98	731.00
387.02	726.00
387.06	736.00
387.10	724.00
387.14	734.00
387.18	736.00
387.22	737.00
387.26	738.00
387.30	741.00
387.33	730.00
387.37	735.00
387.41	730.00
387.45	731.00
387.49	736.00
387.53	729.00
387.57	741.00
387.61	729.00
387.65	744.00
387.69	736.00
387.73	754.00
387.77	741.00
387.81	738.00
387.85	730.00
387.88	735.00
387.92	739.00
387.96	746.00
388.00	736.00
388.04	728.00
388.08	736.00
388.12	746.00
388.16	739.00
388.20	728.00
388.24	741.00
388.28	718.00
388.32	712.00
388.36	741.00
388.39	730.00
388.43	742.00
388.47	734.00
388.51	734.00
388.55	739.00
388.59	732.00
388.63	729.00
388.67	734.00
388.71	732.00
388.75	736.00
388.79	735.00
388.83	732.00
388.87	726.00
388.90	726.00
388.94	749.00
388.98	724.00
389.02	740.00
389.06	739.00
389.10	748.00
389.14	730.00
389.18	740.00
389.22	726.00
389.26	731.00
389.30	744.00
389.34	734.00
389.37	737.00
389.41	732.00
389.45	724.00
389.49	737.00
389.53	732.00
389.57	727.00
389.61	738.00
389.65	748.00
389.69	739.00
389.73	742.00
389.77	744.00
389.81	743.00
389.84	743.00
389.88	734.00
389.92	724.00
389.96	744.00
390.00	720.00
390.04	740.00
390.08	738.00
390.12	741.00
390.16	730.00
390.20	739.00
390.24	743.00
390.28	741.00
390.31	740.00
390.35	741.00
390.39	742.00
390.43	734.00
390.47	734.00
390.51	724.00
390.55	738.00
390.59	741.00
390.63	756.00
390.67	734.00
390.71	729.00
390.74	727.00
390.78	726.00
390.82	730.00
390.86	736.00
390.90	740.00
390.94	727.00
390.98	729.00
391.02	732.00
391.06	732.00
391.10	729.00
391.14	735.00
391.17	738.00
391.21	745.00
391.25	738.00
391.29	738.00
391.33	727.00
391.37	739.00
391.41	730.00
391.45	737.00
391.49	728.00
391.53	755.00
391.57	732.00
391.60	727.00
391.64	742.00
391.68	734.00
391.72	746.00
391.76	733.00
391.80	738.00
391.84	731.00
391.88	745.00
391.92	760.00
391.96	734.00
391.99	734.00
392.03	749.00
392.07	740.00
392.11	738.00
392.15	741.00
392.19	744.00
392.23	732.00
392.27	733.00
392.31	742.00
392.35	735.00
392.38	749.00
392.42	733.00
392.46	740.00
392.50	753.00
392.54	748.00
392.58	725.00
392.62	726.00
392.66	734.00
392.70	738.00
392.74	726.00
392.77	737.00
392.81	743.00
392.85	741.00
392.89	732.00
392.93	732.00
392.97	749.00
393.01	737.00
393.05	736.00
393.09	735.00
393.13	732.00
393.16	740.00
393.20	761.00
393.24	744.00
393.28	733.00
393.32	737.00
393.36	740.00
393.40	733.00
393.44	737.00
393.48	726.00
393.52	734.00
393.55	749.00
393.59	734.00
393.63	743.00
393.67	755.00
393.71	726.00
393.75	748.00
393.79	745.00
393.83	734.00
393.87	722.00
393.90	740.00
393.94	735.00
393.98	738.00
394.02	747.00
394.06	745.00
394.10	743.00
394.14	739.00
394.18	738.00
394.22	741.00
394.26	739.00
394.29	760.00
394.33	740.00
394.37	736.00
394.41	725.00
394.45	737.00
394.49	733.00
394.53	736.00
394.57	720.00
394.61	734.00
394.64	736.00
394.68	735.00
394.72	736.00
394.76	731.00
394.80	743.00
394.84	733.00
394.88	740.00
394.92	739.00
394.96	740.00
394.99	740.00
395.03	733.00
395.07	738.00
395.11	744.00
395.15	758.00
395.19	745.00
395.23	734.00
395.27	747.00
395.30	740.00
395.34	738.00
395.38	732.00
395.42	722.00
395.46	737.00
395.50	739.00
395.54	738.00
395.58	731.00
395.62	732.00
395.65	730.00
395.69	744.00
395.73	734.00
395.77	739.00
395.81	741.00
395.85	738.00
395.89	724.00
395.93	743.00
395.97	728.00
396.00	739.00
396.04	734.00
396.08	742.00
396.12	742.00
396.16	737.00
396.20	733.00
396.24	740.00
396.28	735.00
396.31	731.00
396.35	736.00
396.39	721.00
396.43	733.00
396.47	742.00
396.51	720.00
396.55	738.00
396.59	739.00
396.62	724.00
396.66	724.00
396.70	731.00
396.74	733.00
396.78	734.00
396.82	747.00
396.86	738.00
396.90	741.00
396.93	748.00
396.97	734.00
397.01	729.00
397.05	749.00
397.09	738.00
397.13	731.00
397.17	742.00
397.21	738.00
397.24	731.00
397.28	747.00
397.32	748.00
397.36	730.00
397.40	742.00
397.44	741.00
397.48	736.00
397.52	750.00
397.55	733.00
397.59	734.00
397.63	749.00
397.67	744.00
397.71	754.00
397.75	747.00
397.79	733.00
397.83	738.00
397.86	737.00
397.90	731.00
397.94	742.00
397.98	746.00
398.02	732.00
398.06	726.00
398.10	745.00
398.14	728.00
398.17	731.00
398.21	718.00
398.25	750.00
398.29	738.00
398.33	745.00
398.37	731.00
398.41	737.00
398.44	731.00
398.48	737.00
398.52	743.00
398.56	732.00
398.60	731.00
398.64	731.00
398.68	732.00
398.72	732.00
398.75	734.00
398.79	734.00
398.83	741.00
398.87	742.00
398.91	729.00
398.95	734.00
398.99	743.00
399.02	738.00
399.06	747.00
399.10	728.00
399.14	732.00
399.18	740.00
399.22	737.00
399.26	743.00
399.30	733.00
399.33	727.00
399.37	739.00
399.41	731.00
399.45	749.00
399.49	741.00
399.53	745.00
399.57	726.00
399.60	742.00
399.64	726.00
399.68	729.00
399.72	728.00
399.76	745.00
399.80	731.00
399.84	734.00
399.87	723.00
399.91	741.00
399.95	749.00
399.99	750.00
400.03	736.00
400.07	732.00
400.11	735.00
400.14	730.00
400.18	735.00
400.22	756.00
400.26	749.00
400.30	729.00
400.34	730.00
400.38	741.00
400.41	737.00
400.45	738.00
400.49	737.00
400.53	755.00
400.57	744.00
400.61	734.00
400.65	750.00
400.68	735.00
400.72	726.00
400.76	741.00
400.80	750.00
400.84	742.00
400.88	741.00
400.92	725.00
400.95	732.00
400.99	738.00
401.03	742.00
401.07	733.00
401.11	738.00
401.15	740.00
401.19	732.00
401.22	739.00
401.26	742.00
401.30	753.00
401.34	755.00
401.38	747.00
401.42	733.00
401.46	735.00
401.49	732.00
401.53	734.00
401.57	742.00
401.61	737.00
401.65	730.00
401.69	737.00
401.72	734.00
401.76	749.00
401.80	740.00
401.84	754.00
401.88	757.00
401.92	741.00
401.96	747.00
401.99	737.00
402.03	734.00
402.07	734.00
402.11	743.00
402.15	738.00
402.19	740.00
402.22	729.00
402.26	733.00
402.30	741.00
402.34	737.00
402.38	740.00
402.42	740.00
402.46	753.00
402.49	745.00
402.53	731.00
402.57	735.00
402.61	747.00
402.65	727.00
402.69	713.00
402.72	734.00
402.76	739.00
402.80	737.00
402.84	742.00
402.88	744.00
402.92	748.00
402.96	731.00
402.99	748.00
403.03	739.00
403.07	737.00
403.11	736.00
403.15	739.00
403.19	746.00
403.22	741.00
403.26	730.00
403.30	736.00
403.34	743.00
403.38	744.00
403.42	746.00
403.45	732.00
403.49	728.00
403.53	739.00
403.57	741.00
403.61	739.00
403.65	745.00
403.69	750.00
403.72	736.00
403.76	746.00
403.80	743.00
403.84	749.00
403.88	742.00
403.92	737.00
403.95	740.00
403.99	729.00
404.03	730.00
404.07	730.00
404.11	741.00
404.15	737.00
404.18	738.00
404.22	751.00
404.26	750.00
404.30	743.00
404.34	740.00
404.38	733.00
404.41	735.00
404.45	729.00
404.49	742.00
404.53	728.00
404.57	728.00
404.61	728.00
404.64	735.00
404.68	746.00
404.72	750.00
404.76	736.00
404.80	741.00
404.84	746.00
404.87	739.00
404.91	732.00
404.95	731.00
404.99	738.00
405.03	732.00
405.07	734.00
405.10	742.00
405.14	752.00
405.18	734.00
405.22	730.00
405.26	741.00
405.30	734.00
405.33	737.00
405.37	737.00
405.41	734.00
405.45	731.00
405.49	742.00
405.53	746.00
405.56	740.00
405.60	738.00
405.64	730.00
405.68	727.00
405.72	734.00
405.75	752.00
405.79	744.00
405.83	734.00
405.87	744.00
405.91	758.00
405.95	742.00
405.98	742.00
406.02	742.00
406.06	738.00
406.10	733.00
406.14	740.00
406.18	732.00
406.21	742.00
406.25	731.00
406.29	745.00
406.33	734.00
406.37	736.00
406.41	731.00
406.44	732.00
406.48	745.00
406.52	724.00
406.56	736.00
406.60	736.00
406.63	742.00
406.67	734.00
406.71	727.00
406.75	741.00
406.79	743.00
406.83	748.00
406.86	733.00
406.90	736.00
406.94	739.00
406.98	740.00
407.02	757.00
407.05	739.00
407.09	753.00
407.13	726.00
407.17	745.00
407.21	743.00
407.25	731.00
407.28	734.00
407.32	739.00
407.36	743.00
407.40	738.00
407.44	730.00
407.47	737.00
407.51	742.00
407.55	731.00
407.59	724.00
407.63	730.00
407.67	721.00
407.70	741.00
407.74	745.00
407.78	736.00
407.82	734.00
407.86	757.00
407.89	738.00
407.93	738.00
407.97	736.00
408.01	733.00
408.05	730.00
408.09	735.00
408.12	740.00
408.16	742.00
408.20	746.00
408.24	731.00
408.28	728.00
408.31	752.00
408.35	738.00
408.39	728.00
408.43	740.00
408.47	742.00
408.50	744.00
408.54	734.00
408.58	735.00
408.62	737.00
408.66	732.00
408.70	745.00
408.73	752.00
408.77	736.00
408.81	747.00
408.85	751.00
408.89	739.00
408.92	730.00
408.96	731.00
409.00	744.00
409.04	739.00
409.08	737.00
409.11	737.00
409.15	747.00
409.19	750.00
409.23	751.00
409.27	741.00
409.30	735.00
409.34	740.00
409.38	728.00
409.42	747.00
409.46	740.00
409.49	737.00
409.53	743.00
409.57	734.00
409.61	744.00
409.65	743.00
409.69	751.00
409.72	733.00
409.76	732.00
409.80	740.00
409.84	748.00
409.88	740.00
409.91	734.00
409.95	743.00
409.99	743.00
410.03	741.00
410.07	741.00
410.10	743.00
410.14	738.00
410.18	746.00
410.22	725.00
410.26	730.00
410.29	731.00
410.33	746.00
410.37	736.00
410.41	736.00
410.45	739.00
410.48	734.00
410.52	741.00
410.56	737.00
410.60	739.00
410.64	732.00
410.67	741.00
410.71	736.00
410.75	758.00
410.79	735.00
410.83	739.00
410.86	748.00
410.90	736.00
410.94	736.00
410.98	749.00
411.02	738.00
411.05	746.00
411.09	737.00
411.13	739.00
411.17	739.00
411.21	742.00
411.24	749.00
411.28	744.00
411.32	728.00
411.36	725.00
411.39	738.00
411.43	744.00
411.47	742.00
411.51	745.00
411.55	739.00
411.58	733.00
411.62	735.00
411.66	751.00
411.70	746.00
411.74	746.00
411.77	740.00
411.81	730.00
411.85	738.00
411.89	756.00
411.93	740.00
411.96	740.00
412.00	724.00
412.04	741.00
412.08	737.00
412.12	740.00
412.15	725.00
412.19	739.00
412.23	746.00
412.27	745.00
412.30	731.00
412.34	743.00
412.38	748.00
412.42	746.00
412.46	739.00
412.49	742.00
412.53	744.00
412.57	735.00
412.61	741.00
412.65	735.00
412.68	741.00
412.72	749.00
412.76	743.00
412.80	733.00
412.84	736.00
412.87	737.00
412.91	738.00
412.95	760.00
412.99	740.00
413.02	726.00
413.06	735.00
413.10	741.00
413.14	752.00
413.18	741.00
413.21	742.00
413.25	741.00
413.29	747.00
413.33	747.00
413.37	742.00
413.40	735.00
413.44	740.00
413.48	721.00
413.52	731.00
413.55	750.00
413.59	729.00
413.63	747.00
413.67	744.00
413.71	751.00
413.74	745.00
413.78	751.00
413.82	733.00
413.86	723.00
413.89	747.00
413.93	728.00
413.97	734.00
414.01	751.00
414.05	742.00
414.08	736.00
414.12	734.00
414.16	737.00
414.20	742.00
414.23	737.00
414.27	746.00
414.31	740.00
414.35	749.00
414.39	744.00
414.42	730.00
414.46	732.00
414.50	749.00
414.54	747.00
414.57	750.00
414.61	737.00
414.65	746.00
414.69	730.00
414.73	737.00
414.76	738.00
414.80	737.00
414.84	741.00
414.88	740.00
414.91	739.00
414.95	740.00
414.99	735.00
415.03	735.00
415.07	730.00
415.10	741.00
415.14	747.00
415.18	747.00
415.22	731.00
415.25	736.00
415.29	741.00
415.33	734.00
415.37	739.00
415.40	727.00
